"kategori1";"word";"Frekvens";"Sqrt_tf_idf"
"1300 - Rekreasjon og sosiale foreninger";"veteranbåtklubb";1;0.008629849
"1100 - Kultur og kunst";"veteranbåtlag";2;0.01039516
"1300 - Rekreasjon og sosiale foreninger";"veteranbåtlag";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"veterane";1;0.008629849
"1100 - Kultur og kunst";"veteranensemble";1;0.008218098
"1100 - Kultur og kunst";"veteranfartøyet";1;0.008218098
"1100 - Kultur og kunst";"veteranferjelag";1;0.008218098
"1200 - Idrett";"veteranforbund";1;0.005619173
"1300 - Rekreasjon og sosiale foreninger";"veteranforbund";6;0.01637399
"4200 - Krisehjelp og støttearbeid";"veteranforbund";3;0.05637335
"7100 - Interesseorganisasjoner";"veteranforbund";10;0.02546702
"7100 - Interesseorganisasjoner";"veteranforbundet";1;0.01039687
"1300 - Rekreasjon og sosiale foreninger";"veteranforeningen";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"veterankjøretøyklubb";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"veteranklubb";2;0.01091599
"7100 - Interesseorganisasjoner";"veteranklubb";2;0.01315111
"1300 - Rekreasjon og sosiale foreninger";"veteranklubben";1;0.008629849
"1100 - Kultur og kunst";"veterankorps";24;0.0402603
"1100 - Kultur og kunst";"veterankøyretøy";1;0.007350491
"1300 - Rekreasjon og sosiale foreninger";"veterankøyretøy";2;0.01091599
"1300 - Rekreasjon og sosiale foreninger";"veteranmotorklubb";1;0.008629849
"1100 - Kultur og kunst";"veteranmotorsyklar";1;0.007350491
"1300 - Rekreasjon og sosiale foreninger";"veteranmotorsyklar";2;0.01091599
"1100 - Kultur og kunst";"veteranorkester";1;0.008218098
"1300 - Rekreasjon og sosiale foreninger";"veteransamskipnad";1;0.007132076
"13100 - Barne- og ungdomsorganisasjoner";"veteransamskipnad";1;0.01332786
"7100 - Interesseorganisasjoner";"veteransamskipnad";3;0.0148825
"1200 - Idrett";"veteranseilflyging";1;0.007254321
"1300 - Rekreasjon og sosiale foreninger";"veteransenteret";1;0.008629849
"1100 - Kultur og kunst";"veteranskibet";1;0.008218098
"1100 - Kultur og kunst";"veteranskibsklub";1;0.008218098
"1100 - Kultur og kunst";"veteranskibslaget";2;0.01162215
"1100 - Kultur og kunst";"veteranskip";1;0.008218098
"1300 - Rekreasjon og sosiale foreninger";"veteranskipet";3;0.01494734
"1100 - Kultur og kunst";"veteranskipslaget";2;0.01162215
"1300 - Rekreasjon og sosiale foreninger";"veteranskøyta";1;0.008629849
"1100 - Kultur og kunst";"veterantogdrift";1;0.008218098
"1200 - Idrett";"veteranturneringar";1;0.007254321
"1100 - Kultur og kunst";"veteranvogn";2;0.01039516
"1300 - Rekreasjon og sosiale foreninger";"veteranvogn";5;0.0172597
"1300 - Rekreasjon og sosiale foreninger";"veteranvogner";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"veteranvogners";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"veteranvogninteresserte";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"veteranvognklubb";8;0.0244089
"5200 - Dyrevern";"veterinærbehandling";1;0.05232158
"1100 - Kultur og kunst";"veterinærhistorisk";2;0.01162215
"1100 - Kultur og kunst";"veterinærhøgskole";1;0.008218098
"1100 - Kultur og kunst";"veterinærmuseet";1;0.008218098
"1200 - Idrett";"vetlefjorden";1;0.007254321
"10100 - Tros- og livssynsorganisasjoner";"vetnameserne.frivillig";1;0.01692338
"1300 - Rekreasjon og sosiale foreninger";"vetten";1;0.008629849
"1100 - Kultur og kunst";"vettre";2;0.01039516
"6100 - Lokalsamfunnsutvikling";"vettre";1;0.01431614
"1300 - Rekreasjon og sosiale foreninger";"vettskremde";1;0.008629849
"1200 - Idrett";"veum";1;0.007254321
"1100 - Kultur og kunst";"vev";1;0.008218098
"1100 - Kultur og kunst";"vevelstad";3;0.01176372
"1200 - Idrett";"vevelstad";1;0.00599528
"7100 - Interesseorganisasjoner";"vevelstad";1;0.008592413
"1100 - Kultur og kunst";"vever";1;0.008218098
"6200 - Bolig- og lokalmiljø";"vevere";1;0.09639252
"1100 - Kultur og kunst";"veving";6;0.02013015
"1200 - Idrett";"vevring";1;0.006488462
"6100 - Lokalsamfunnsutvikling";"vevring";1;0.01431614
"1300 - Rekreasjon og sosiale foreninger";"vevstue";1;0.007718772
"6100 - Lokalsamfunnsutvikling";"vevstue";1;0.01431614
"1100 - Kultur og kunst";"veøy";1;0.007350491
"1300 - Rekreasjon og sosiale foreninger";"veøy";1;0.007718772
"1200 - Idrett";"vf";1;0.007254321
"2100 - Grunn og videregående utdanning";"vg.skole";1;0.09216534
"1300 - Rekreasjon og sosiale foreninger";"vgs";1;0.008629849
"1200 - Idrett";"vhpk";1;0.007254321
"10100 - Tros- og livssynsorganisasjoner";"via";1;0.009393828
"1100 - Kultur og kunst";"via";7;0.01206913
"1200 - Idrett";"via";5;0.009004037
"1300 - Rekreasjon og sosiale foreninger";"via";5;0.01071134
"13100 - Barne- og ungdomsorganisasjoner";"via";2;0.01265955
"14100 - Mangfold og inkludering";"via";2;0.03021712
"2300 - Annen utdanning";"via";1;0.03621938
"3400 - Andre helsetjenester";"via";1;0.01393134
"6100 - Lokalsamfunnsutvikling";"via";3;0.01538853
"7100 - Interesseorganisasjoner";"via";8;0.01632311
"9100 - Internasjonale aktiviteter";"via";5;0.03090802
"1300 - Rekreasjon og sosiale foreninger";"viberodden";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"viberoddens";1;0.008629849
"1100 - Kultur og kunst";"vice";1;0.008218098
"1200 - Idrett";"victoria";1;0.00599528
"1300 - Rekreasjon og sosiale foreninger";"victoria";1;0.007132076
"4100 - Sosiale tjenester";"victoria";1;0.01511651
"7100 - Interesseorganisasjoner";"victoriasjøen";1;0.01039687
"1200 - Idrett";"victory";1;0.007254321
"1100 - Kultur og kunst";"vid";2;0.01039516
"3400 - Andre helsetjenester";"vid";1;0.02244825
"1200 - Idrett";"vidar";1;0.006488462
"13100 - Barne- og ungdomsorganisasjoner";"vidar";2;0.02039895
"10100 - Tros- og livssynsorganisasjoner";"vidare";7;0.0191283
"1100 - Kultur og kunst";"vidare";35;0.02077044
"11200 - Yrkessammenslutninger";"vidare";2;0.06548503
"1200 - Idrett";"vidare";10;0.009800247
"12100 - Andre";"vidare";1;0.04281821
"1300 - Rekreasjon og sosiale foreninger";"vidare";20;0.01648764
"13100 - Barne- og ungdomsorganisasjoner";"vidare";10;0.02178653
"2200 - Høgskole og universitet";"vidare";4;0.1006
"3400 - Andre helsetjenester";"vidare";1;0.01072205
"4100 - Sosiale tjenester";"vidare";10;0.02471036
"4200 - Krisehjelp og støttearbeid";"vidare";1;0.01795055
"4300 - Økonomisk og materiell støtte";"vidare";3;0.04123505
"5100 - Natur- og miljøvern";"vidare";2;0.0214091
"6100 - Lokalsamfunnsutvikling";"vidare";8;0.01934043
"7100 - Interesseorganisasjoner";"vidare";33;0.02551524
"8100 - Pengeutdelende stiftelser";"vidare";1;0.02856848
"9100 - Internasjonale aktiviteter";"vidare";3;0.01842602
"1100 - Kultur og kunst";"vidareformidling";1;0.008218098
"10100 - Tros- og livssynsorganisasjoner";"vidareføra";1;0.0102385
"1100 - Kultur og kunst";"vidareføra";11;0.01648987
"1200 - Idrett";"vidareføra";1;0.004388804
"1300 - Rekreasjon og sosiale foreninger";"vidareføra";3;0.009043016
"13100 - Barne- og ungdomsorganisasjoner";"vidareføra";1;0.009756572
"3400 - Andre helsetjenester";"vidareføra";1;0.01518402
"6100 - Lokalsamfunnsutvikling";"vidareføra";1;0.009683456
"7100 - Interesseorganisasjoner";"vidareføra";1;0.006290018
"8200 - Frivillighetssentraler";"vidareføra";1;0.03123744
"1100 - Kultur og kunst";"vidareførast";1;0.007350491
"13100 - Barne- og ungdomsorganisasjoner";"vidareførast";1;0.01442424
"1100 - Kultur og kunst";"vidareføre";1;0.008218098
"1100 - Kultur og kunst";"vidarefører";2;0.009605038
"1200 - Idrett";"vidarefører";1;0.00599528
"1300 - Rekreasjon og sosiale foreninger";"vidarefører";1;0.007132076
"1100 - Kultur og kunst";"vidareføring";1;0.008218098
"6100 - Lokalsamfunnsutvikling";"vidareført";1;0.01600593
"10100 - Tros- og livssynsorganisasjoner";"vidaregåande";2;0.01513673
"1100 - Kultur og kunst";"vidaregåande";2;0.007350491
"1200 - Idrett";"vidaregåande";2;0.006488462
"13100 - Barne- og ungdomsorganisasjoner";"vidaregåande";3;0.01766601
"2100 - Grunn og videregående utdanning";"vidaregåande";2;0.08243519
"2300 - Annen utdanning";"vidaregåande";3;0.07147862
"7100 - Interesseorganisasjoner";"vidaregåande";3;0.0113892
"9100 - Internasjonale aktiviteter";"vidaregåande";1;0.01574928
"2100 - Grunn og videregående utdanning";"vidaregående";1;0.09216534
"14100 - Mangfold og inkludering";"vidaresal";1;0.03849308
"1100 - Kultur og kunst";"vidareutdanning";1;0.008218098
"10100 - Tros- og livssynsorganisasjoner";"vidareutvikl";10;0.02728351
"1100 - Kultur og kunst";"vidareutvikl";24;0.02052533
"11200 - Yrkessammenslutninger";"vidareutvikl";1;0.05525861
"1200 - Idrett";"vidareutvikl";7;0.009784959
"1300 - Rekreasjon og sosiale foreninger";"vidareutvikl";1;0.004399633
"13100 - Barne- og ungdomsorganisasjoner";"vidareutvikl";6;0.02013894
"14100 - Mangfold og inkludering";"vidareutvikl";1;0.01962438
"3100 - Sykehus og rehabilitering";"vidareutvikl";1;0.04653335
"4100 - Sosiale tjenester";"vidareutvikl";2;0.01318764
"4200 - Krisehjelp og støttearbeid";"vidareutvikl";2;0.03029464
"5100 - Natur- og miljøvern";"vidareutvikl";1;0.01806577
"6100 - Lokalsamfunnsutvikling";"vidareutvikl";5;0.01824648
"7100 - Interesseorganisasjoner";"vidareutvikl";1;0.005300485
"1100 - Kultur og kunst";"vidareutvikla";2;0.01039516
"1300 - Rekreasjon og sosiale foreninger";"vidareutvikla";1;0.007718772
"1100 - Kultur og kunst";"vidareutviklar";2;0.01162215
"6100 - Lokalsamfunnsutvikling";"vidareutviklast";1;0.01600593
"1100 - Kultur og kunst";"vidareutvikle";3;0.01273142
"6100 - Lokalsamfunnsutvikling";"vidareutvikle";2;0.02024608
"1100 - Kultur og kunst";"vidareutvikling";1;0.007350491
"13100 - Barne- og ungdomsorganisasjoner";"vidareutvikling";1;0.01442424
"1100 - Kultur og kunst";"vidast";1;0.007350491
"1300 - Rekreasjon og sosiale foreninger";"vidast";1;0.007718772
"1300 - Rekreasjon og sosiale foreninger";"vidaste";1;0.007718772
"4100 - Sosiale tjenester";"vidaste";1;0.01636002
"1200 - Idrett";"viddas";1;0.007254321
"1300 - Rekreasjon og sosiale foreninger";"vide";1;0.008629849
"1100 - Kultur og kunst";"video";2;0.01162215
"1100 - Kultur og kunst";"videoamatørar";1;0.008218098
"1100 - Kultur og kunst";"videointeresserte";1;0.008218098
"4100 - Sosiale tjenester";"videointervjuer";1;0.01829106
"10100 - Tros- og livssynsorganisasjoner";"videokassettter";1;0.01692338
"1100 - Kultur og kunst";"videoprogram";1;0.008218098
"10100 - Tros- og livssynsorganisasjoner";"videoutstyr";1;0.01692338
"13100 - Barne- og ungdomsorganisasjoner";"videoverksted";1;0.01612679
"1100 - Kultur og kunst";"vider";1;0.008218098
"13100 - Barne- og ungdomsorganisasjoner";"viderearbeide";1;0.01612679
"4200 - Krisehjelp og støttearbeid";"viderefomidle";1;0.04201821
"12100 - Andre";"videreforedling";1;0.1002278
"1100 - Kultur og kunst";"videreformidle";3;0.01041737
"1300 - Rekreasjon og sosiale foreninger";"videreformidle";2;0.00893191
"14100 - Mangfold og inkludering";"videreformidle";2;0.0398404
"5200 - Dyrevern";"videreformidle";1;0.03829191
"8200 - Frivillighetssentraler";"videreformidle";1;0.03778785
"10100 - Tros- og livssynsorganisasjoner";"videreformidler";1;0.01692338
"9100 - Internasjonale aktiviteter";"videreformidles";1;0.0249018
"13100 - Barne- og ungdomsorganisasjoner";"videreformidling";1;0.01442424
"7100 - Interesseorganisasjoner";"videreformidling";1;0.009299239
"1100 - Kultur og kunst";"videreføring";1;0.006791787
"1300 - Rekreasjon og sosiale foreninger";"videreføring";1;0.007132076
"8200 - Frivillighetssentraler";"videreføring";1;0.04267159
"1200 - Idrett";"viderekommende";2;0.01025916
"1200 - Idrett";"viderekommere";1;0.007254321
"13100 - Barne- og ungdomsorganisasjoner";"vidererføre";1;0.01612679
"1200 - Idrett";"videresalg";1;0.007254321
"10100 - Tros- og livssynsorganisasjoner";"videresolgt";1;0.01692338
"3400 - Andre helsetjenester";"videreutdannelse";1;0.02244825
"7100 - Interesseorganisasjoner";"videreutdannelse";1;0.009299239
"1300 - Rekreasjon og sosiale foreninger";"videreutføre";1;0.008629849
"10100 - Tros- og livssynsorganisasjoner";"videreutvikling";2;0.01513673
"1100 - Kultur og kunst";"videreutvikling";3;0.009002476
"11200 - Yrkessammenslutninger";"videreutvikling";1;0.06855146
"1200 - Idrett";"videreutvikling";4;0.009176071
"1300 - Rekreasjon og sosiale foreninger";"videreutvikling";2;0.007718772
"3400 - Andre helsetjenester";"videreutvikling";1;0.01587331
"6100 - Lokalsamfunnsutvikling";"videreutvikling";1;0.01012304
"7100 - Interesseorganisasjoner";"videreutvikling";1;0.006575555
"1200 - Idrett";"viderutdanning";1;0.007254321
"1200 - Idrett";"vidir";1;0.007254321
"1100 - Kultur og kunst";"vidre";1;0.007350491
"1300 - Rekreasjon og sosiale foreninger";"vidre";1;0.007718772
"1200 - Idrett";"vidrefølge";1;0.007254321
"1100 - Kultur og kunst";"vidreføre";1;0.008218098
"1100 - Kultur og kunst";"vidregående";1;0.008218098
"1200 - Idrett";"vidreutvikle";1;0.007254321
"1300 - Rekreasjon og sosiale foreninger";"vidsteentunet";2;0.01220445
"13100 - Barne- og ungdomsorganisasjoner";"vidstrakt";1;0.01612679
"1300 - Rekreasjon og sosiale foreninger";"vidsyn";2;0.01220445
"10100 - Tros- og livssynsorganisasjoner";"vidt";2;0.01977948
"1100 - Kultur og kunst";"vidt";4;0.01358357
"1300 - Rekreasjon og sosiale foreninger";"vidt";1;0.007132076
"3400 - Andre helsetjenester";"vier";1;0.0250979
"1200 - Idrett";"viet";1;0.007254321
"9100 - Internasjonale aktiviteter";"viet.no";1;0.0249018
"1100 - Kultur og kunst";"vietnam";2;0.008077245
"13100 - Barne- og ungdomsorganisasjoner";"vietnam";1;0.01120791
"14100 - Mangfold og inkludering";"vietnam";1;0.0267522
"4100 - Sosiale tjenester";"vietnam";1;0.01271205
"7100 - Interesseorganisasjoner";"vietnam";2;0.01021867
"9100 - Internasjonale aktiviteter";"vietnam";1;0.01730643
"14100 - Mangfold og inkludering";"vietnamersere";1;0.03849308
"14100 - Mangfold og inkludering";"vietnameser";1;0.03849308
"10100 - Tros- og livssynsorganisasjoner";"vietnamesere";1;0.01513673
"14100 - Mangfold og inkludering";"vietnamesere";1;0.03442925
"10100 - Tros- og livssynsorganisasjoner";"vietnamesisk";16;0.04704614
"1100 - Kultur og kunst";"vietnamesisk";8;0.01615449
"1200 - Idrett";"vietnamesisk";3;0.008732414
"1300 - Rekreasjon og sosiale foreninger";"vietnamesisk";2;0.008481939
"13100 - Barne- og ungdomsorganisasjoner";"vietnamesisk";4;0.02241583
"14100 - Mangfold og inkludering";"vietnamesisk";7;0.07077968
"1100 - Kultur og kunst";"vietnammesisk";1;0.008218098
"1200 - Idrett";"vif";3;0.01256485
"1200 - Idrett";"vigde";1;0.007254321
"10100 - Tros- og livssynsorganisasjoner";"vigeland";1;0.01692338
"1300 - Rekreasjon og sosiale foreninger";"vigen";2;0.01220445
"1100 - Kultur og kunst";"viggja";2;0.009002476
"1200 - Idrett";"viggja";1;0.005619173
"13100 - Barne- og ungdomsorganisasjoner";"viggja";1;0.01249175
"7100 - Interesseorganisasjoner";"viggja";1;0.008053377
"1200 - Idrett";"viggo";1;0.007254321
"1200 - Idrett";"vigmostad";1;0.006488462
"3400 - Andre helsetjenester";"vigmostad";1;0.02244825
"1100 - Kultur og kunst";"vigra";2;0.01039516
"1200 - Idrett";"vigra";1;0.006488462
"13100 - Barne- og ungdomsorganisasjoner";"vigre";1;0.01612679
"10100 - Tros- og livssynsorganisasjoner";"vigrestad";2;0.01977948
"1100 - Kultur og kunst";"vigrestad";1;0.006791787
"1200 - Idrett";"vigrestad";2;0.008478607
"10100 - Tros- og livssynsorganisasjoner";"vigsel";1;0.01692338
"10100 - Tros- og livssynsorganisasjoner";"vigslar";4;0.03384676
"1100 - Kultur og kunst";"vigsnes";6;0.02013015
"1200 - Idrett";"vigør";1;0.007254321
"5100 - Natur- og miljøvern";"vii";1;0.03543588
"1100 - Kultur og kunst";"vik";4;0.01202894
"1200 - Idrett";"vik";2;0.007508235
"1300 - Rekreasjon og sosiale foreninger";"vik";3;0.01093931
"4100 - Sosiale tjenester";"vik";1;0.01338643
"6100 - Lokalsamfunnsutvikling";"vik";4;0.0234281
"1200 - Idrett";"vika";2;0.01025916
"1100 - Kultur og kunst";"vikabandet";1;0.008218098
"1100 - Kultur og kunst";"vikane";1;0.006791787
"1200 - Idrett";"vikane";1;0.00599528
"4200 - Krisehjelp og støttearbeid";"vikane";1;0.03472564
"1100 - Kultur og kunst";"vike";1;0.006791787
"1300 - Rekreasjon og sosiale foreninger";"vike";1;0.007132076
"3400 - Andre helsetjenester";"vike";2;0.02933359
"1200 - Idrett";"vikebygd";1;0.006488462
"6100 - Lokalsamfunnsutvikling";"vikebygd";1;0.01431614
"4100 - Sosiale tjenester";"vikebygda";1;0.01829106
"1100 - Kultur og kunst";"vikedal";2;0.009002476
"1200 - Idrett";"vikedal";5;0.01256485
"1300 - Rekreasjon og sosiale foreninger";"vikedal";1;0.006684652
"13100 - Barne- og ungdomsorganisasjoner";"vikedal";1;0.01249175
"1100 - Kultur og kunst";"viken";3;0.009892565
"1200 - Idrett";"viken";5;0.0112735
"1300 - Rekreasjon og sosiale foreninger";"viken";1;0.005997637
"13100 - Barne- og ungdomsorganisasjoner";"viken";1;0.01120791
"4100 - Sosiale tjenester";"viken";1;0.01271205
"7100 - Interesseorganisasjoner";"viken";1;0.007225691
"6100 - Lokalsamfunnsutvikling";"vikene";1;0.01600593
"4100 - Sosiale tjenester";"viker";1;0.01829106
"1300 - Rekreasjon og sosiale foreninger";"vikerfjell";1;0.008629849
"1300 - Rekreasjon og sosiale foreninger";"vikerfjellet";1;0.008629849
"1100 - Kultur og kunst";"vikersund";1;0.006791787
"1200 - Idrett";"vikersund";2;0.008478607
"1300 - Rekreasjon og sosiale foreninger";"vikersund";1;0.007132076
"1200 - Idrett";"vikesdal";1;0.007254321
"10100 - Tros- og livssynsorganisasjoner";"vikeså";2;0.02393327
"6100 - Lokalsamfunnsutvikling";"viketoppen";1;0.01600593
"1100 - Kultur og kunst";"vikhamar";1;0.007350491
"1300 - Rekreasjon og sosiale foreninger";"vikhamar";1;0.007718772
"1200 - Idrett";"vikhammer";1;0.007254321
"1100 - Kultur og kunst";"viking";1;0.005711475
"1200 - Idrett";"viking";5;0.0112735
"1300 - Rekreasjon og sosiale foreninger";"viking";1;0.005997637
"13100 - Barne- og ungdomsorganisasjoner";"viking";2;0.01585038
"5100 - Natur- og miljøvern";"viking";1;0.02462749
"6100 - Lokalsamfunnsutvikling";"viking";1;0.01112392
"1100 - Kultur og kunst";"vikingarv";1;0.008218098
"1200 - Idrett";"vikingene";1;0.007254321
"1100 - Kultur og kunst";"vikingetiden";1;0.008218098
"1100 - Kultur og kunst";"vikingetype";1;0.008218098
"1100 - Kultur og kunst";"vikinglag";2;0.01162215
"1100 - Kultur og kunst";"vikingrelatert";1;0.008218098
"1200 - Idrett";"vikings";2;0.009176071
"1300 - Rekreasjon og sosiale foreninger";"vikings";1;0.007718772
"1100 - Kultur og kunst";"vikingskipskopien";1;0.008218098
"1100 - Kultur og kunst";"vikingtid";1;0.008218098
"1100 - Kultur og kunst";"vikingtida";3;0.01423416
"1100 - Kultur og kunst";"vikingtiden";2;0.01162215
"1100 - Kultur og kunst";"vikingtids";1;0.008218098
"1200 - Idrett";"vikingur";1;0.007254321
"1300 - Rekreasjon og sosiale foreninger";"vikling";2;0.01220445
"10100 - Tros- og livssynsorganisasjoner";"vikna";1;0.01176154
"1100 - Kultur og kunst";"vikna";1;0.005711475
"1200 - Idrett";"vikna";2;0.007129986
"4100 - Sosiale tjenester";"vikna";2;0.01797756
"7100 - Interesseorganisasjoner";"vikna";5;0.01615714
"8200 - Frivillighetssentraler";"vikna";1;0.03588418
"7100 - Interesseorganisasjoner";"vikninger";1;0.01039687
"1100 - Kultur og kunst";"viksdalen";3;0.01102574
"1200 - Idrett";"viksdalen";2;0.00794671
"1300 - Rekreasjon og sosiale foreninger";"viksdalen";1;0.006684652
"3400 - Andre helsetjenester";"viksdalen";1;0.01944075
"1100 - Kultur og kunst";"viksdalskoret";1;0.008218098
"13100 - Barne- og ungdomsorganisasjoner";"vikse";1;0.01612679
"5200 - Dyrevern";"viksemarkas";1;0.05232158
"1300 - Rekreasjon og sosiale foreninger";"viksfjord";1;0.007718772
"5100 - Natur- og miljøvern";"viksfjord";3;0.05489703
"1300 - Rekreasjon og sosiale foreninger";"viksjøen";1;0.008629849
"10100 - Tros- og livssynsorganisasjoner";"viksomhet";1;0.01692338
"1100 - Kultur og kunst";"viktig";14;0.01944757
"1200 - Idrett";"viktig";6;0.01123835
"1300 - Rekreasjon og sosiale foreninger";"viktig";10;0.0172597
"13100 - Barne- og ungdomsorganisasjoner";"viktig";4;0.02039895
"3400 - Andre helsetjenester";"viktig";4;0.03174662
"4100 - Sosiale tjenester";"viktig";1;0.01156828
"6100 - Lokalsamfunnsutvikling";"viktig";1;0.01012304
